StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
80687,111022,213310,8572,,  5    Lac, ,22.49217298,47.70689488,357.1428571,4.34,-3.424209843,M0II        ,1.679
52272,72194,129978,5503,,  5    Lib, ,14.76604998,-15.45954466,340.1360544,6.33,-1.328263348,K2III       ,1.194
22131,30679,44708,2293,,  5    Lyn, ,6.44691089,58.41741346,209.2050209,5.21,-1.392860517,K4III       ,1.538
16056,22730,31139,1562,,  5    Ori, ,4.88965424,2.50826491,195.6947162,5.33,-1.127895499,M1III       ,1.632
77630,106787,205852,8267,,  5    Peg, ,21.62926898,19.31857481,98.52216749,5.46,0.492330211,F1IV        ,0.321
7122,10227,13267,627,,  5    Per, ,2.19144287,57.64554793,781.25,6.38,-3.083950152,B5Ia        ,0.298
77092,106067,204394,8214,,  5    PsA, ,21.48436939,-31.23853096,115.6069364,6.52,1.205080537,A1V         ,0.036
82945,114273,218527,8807,,  5    Psc, ,23.14467811,2.12761798,85.91065292,5.42,0.749764902,G8IV        ,0.908
27874,38048,63336,3029,,  5    Pup, ,7.79910614,-12.19289276,30.24803388,5.48,3.076514246,F5+...      ,0.478
54170,74975,136202,5694,,  5    Ser, ,15.32182775,1.76665611,24.71576866,5.04,3.075129392,F8III-IV    ,0.54
11475,16369,21754,1066,,  5    Tau, ,3.51454638,12.93668186,110.4972376,4.14,-1.076757104,K0II-III... ,1.112
7115,10220,13372,634,,  5    Tri, ,2.19027739,31.52642246,147.9289941,6.24,0.38973348,A1m         ,0.112
32231,43644,75486,3505,,  5    UMa, ,8.88960274,61.96221364,87.33624454,5.72,1.014027433,F2III       ,0.305
51283,70692,127700,5430,,  5    UMi, ,14.45875625,75.69593921,105.7082452,4.25,-0.870544318,K4III       ,1.431
69085,95560,182919,7390,,  5    Vul, ,19.43701223,20.09782036,66.93440428,5.6,1.471752987,A0V         ,-0.006
76423,105199,203280,8162,Gl 826   ,  5Alp Cep,Alderamin,21.30960598,62.58545529,14.96110114,2.45,1.575182206,A7IV-V      ,0.257
55027,76267,139006,5793,,  5Alp CrB,Alphekka,15.57810819,26.71491041,22.90950745,2.22,0.41992124,A0V         ,0.032
70007,96757,185758,7479,,  5Alp Sge, ,19.66827292,18.01393839,145.137881,4.39,-1.41890389,G0II        ,0.777
72518,100027,192876,7747,,  5Alp1Cap, ,20.29412669,-12.50821403,210.5263158,4.3,-2.316531952,G3Ib        ,0.928
42598,57757,102870,4540,Gl 449   ,  5Bet Vir, ,11.8448017,1.76537705,10.90037061,3.59,3.402793679,F8V         ,0.518
55955,77634,141556,5883,,  5Chi Lup, ,15.84931715,-33.62710488,63.0517024,3.97,-0.028484085,B9.5III-IV  ,-0.045
66306,91926,173607,7053,,  5Eps2Lyr, ,18.73965995,39.61259557,49.16420846,4.59,1.131754743,A8Vn        ,0.18
26479,36265,58923,2851,,  5Eta CMi, ,7.46724352,6.94207694,107.7586207,5.22,0.057739881,F0III       ,0.221
75906,104521,201601,8097,,  5Gam Equ, ,21.17235307,10.13194861,35.23608175,4.7,1.965061956,F0p         ,0.262
21285,29651,43232,2227,,  5Gam Mon, ,6.24759346,-6.27472737,197.6284585,3.99,-2.489247416,K3III       ,1.319
6147,8832,11502,546,,  5Gam2Ari, ,1.892157,19.29409264,62.6566416,3.88,-0.104835565,A1p Si      ,-0.047
73848,101800,196544,7883,,  5Iot Del, ,20.63030446,11.37769664,54.34782609,5.42,1.744089115,A2V         ,0.05
45013,61281,109387,4787,,  5Kap Dra, ,12.55806736,69.78820992,152.6717557,3.85,-2.0687935,B6IIIp      ,-0.116
17211,24305,33904,1702,,  5Mu  Lep, ,5.2155203,-16.20542901,56.52911249,3.29,-0.471360835,B9IV: HgMn  ,-0.11
57897,80473,147933,6112,,  5Rho Oph, ,16.42642254,-23.44711764,120.9189843,4.57,-0.842472452,B2V         ,0.227
56260,78104,142669,5928,,  5Rho Sco, ,15.94807962,-29.21401221,125.4705144,3.87,-1.622708393,B2IV/V      ,-0.199
31255,42402,73471,3418,,  5Sig Hya, ,8.64595799,3.34147477,108.1081081,4.45,-0.719291336,K2III       ,1.216
85032,117301,223165,9008,,  5Tau Cas, ,23.78427407,58.65185164,52.96610169,4.88,1.26000995,K1III       ,1.122
50118,68933,123139,5288,Gl 539   ,  5The Cen, ,14.11147907,-36.36869575,18.68460389,2.06,0.702580524,K0IIIb      ,1.011
49140,67459,120477,5200,,  5Ups Boo, ,13.82463829,15.79780583,75.24454477,4.05,-0.332375095,K5IIIvar    ,1.52
34671,46771,82395,3782,,  5Xi  Leo, ,9.5324423,11.3000307,73.15288954,4.99,0.668842573,K0IIIvar    ,1.046
22722,31416,46933,2414,,  5Xi 2CMa, ,6.5842722,-22.96483318,126.2626263,4.54,-0.966374092,A0III       ,-0.035
44268,60189,107348,4696,,  5Zet Crv, ,12.3426974,-22.21583387,118.0637544,5.2,-0.160582948,B8V         ,-0.09
83056,114430,218804,8825,,  6    And, ,23.17426765,43.54473662,28.25656965,5.91,3.654402813,F5IV        ,0.45
16445,23268,31780,1602,,  6    Aur, ,5.00644854,39.6546596,381.6793893,6.46,-1.448493543,K4Iab:      ,1.677
49156,67480,120539,5201,,  6    Boo, ,13.82856109,21.26406422,112.8668172,4.92,-0.342831391,K4III       ,1.432
85133,117447,223385,9018,,  6    Cas, ,23.81393746,62.21451996,5000,5.43,-8.064850022,A3Ia comp   ,0.67
76474,105268,203467,8171,,  6    Cep, ,21.32283696,64.87184231,331.1258278,5.19,-2.409965285,B3IVe       ,-0.045
661,910,693,33,Gl  10   ,  6    Cet, ,0.18775227,-15.46732287,18.88930865,4.89,3.508919685,F5V         ,0.487
26597,36425,59294,2864,,  6    CMi, ,7.49660613,12.00661101,171.8213058,4.55,-1.625385077,K2III       ,1.276
43999,59819,106661,4663,,  6    Com, ,12.26673192,14.89914477,60.64281383,5.09,1.176103278,A3V         ,0.068
44426,60425,107815,4711,,  6    Crv, ,12.38933327,-24.84062116,96.89922481,5.66,0.728398486,K1III       ,1.153
44586,60646,108225,4728,,  6    CVn, ,12.43083253,39.01869867,69.68641115,5.01,0.794259505,G8III-IV    ,0.955
45090,61384,109551,4795,,  6    Dra, ,12.57890701,70.02177318,167.5041876,4.95,-1.170128344,K2III       ,1.312
75920,104538,201616,8098,,  6    Equ, ,21.1753651,10.04887979,146.8428781,6.07,0.23573556,A2Vs        ,0.022
9699,13835,18535,889,,  6    Eri, ,2.96824664,-23.60613828,200.4008016,5.82,-0.689497272,K2III       ,1.334
21125,29450,42543,2197,,  6    Gem, ,6.20530526,22.90851943,1315.789474,6.51,-4.085932039,M1Ia-ab     ,2.197
31339,42509,73840,3431,,  6    Hya, ,8.66708871,-12.47537441,128.5347044,4.98,-0.565102015,K3III       ,1.415
80747,111104,213420,8579,,  6    Lac, ,22.50812822,43.12338985,420.1680672,4.52,-3.597115215,B2IV        ,-0.086
34674,46774,82381,3779,,  6    Leo, ,9.53266183,9.7157982,147.9289941,5.07,-0.78026652,K3III       ,1.364
22421,31039,45410,2331,,  6    Lyn, ,6.51309481,58.16345682,56.9476082,5.86,2.082622558,K0IV        ,0.934
21477,29885,43760,2255,,  6    Mon, ,6.29309135,-10.72499517,335.5704698,6.76,-0.86891868,F0e...      ,0.364
16121,22833,31283,1569,,  6    Ori, ,4.9130296,11.42597336,73.85524372,5.18,0.838093322,A3V         ,0.121
77305,106340,204854,8230,,  6    PsA, ,21.53738196,-33.94461293,126.2626263,5.97,0.463625908,A2V         ,0.051
28007,38211,63697,3044,,  6    Pup, ,7.82810226,-17.228123,77.7000777,5.17,0.717892735,K3III       ,1.282
54267,75119,136514,5710,,  6    Ser, ,15.35056133,0.71558981,74.73841555,5.35,0.982280567,K3III       ,1.191
35854,48341,85364,3899,,  6    Sex, ,9.85389556,-4.24328092,61.31207848,6.01,2.072269805,A8III       ,0.171
63553,88258,164358,6715,,  6    Sgr, ,18.02308954,-17.15685222,568.1818182,6.27,-2.502436661,K2III       ,1.763
11587,16511,21933,1079,,  6    Tau, ,3.54331386,9.37355768,108.9324619,5.76,0.574213406,B9IV        ,-0.072
7160,10280,13480,642,,  6    Tri, ,2.20620108,30.30321507,93.6329588,4.94,0.082856263,F5V comp SB ,0.77
32441,43903,75958,3531,,  6    UMa, ,8.94374632,64.60403054,94.42870633,5.57,0.694479801,G6III       ,0.877
42839,58110,103484,4559,,  6    Vir, ,11.91754209,8.44390534,51.41388175,5.58,2.024598028,K0III:      ,0.937
69252,95771,183439,7405,,  6Alp Vul, ,19.4784475,24.66516482,90.90909091,4.44,-0.353036574,M0 comp     ,1.502
72550,100064,192947,7754,,  6Alp2Cap, ,20.30089401,-12.54485877,33.32222592,3.58,0.966329977,G6/G8III    ,0.883
6195,8903,11636,553,Gl  80   ,  6Bet Ari, ,1.91065251,20.80829949,18.26817684,2.64,1.331523965,A5V...      ,0.165
73828,101769,196524,7882,,  6Bet Del, ,20.62579715,14.59520289,29.8596596,3.64,1.264575738,F5IV        ,0.425
70069,96837,185958,7488,,  6Bet Sge, ,19.68414825,17.47612356,143.0615165,4.39,-1.387614121,G8II        ,1.041
69376,95947,183912,7417,,  6Bet1Cyg, ,19.51202368,27.9596948,118.2033097,3.05,-2.313148185,K3II+...    ,1.088
69379,95951,183914,7418,,  6Bet2Cyg, ,19.51261019,27.9652789,115.3402537,5.12,-0.189904513,B8V         ,-0.095
83413,114971,219615,8852,,  6Gam Psc, ,23.28597045,3.28224524,40.12841091,3.7,0.68274019,G7III       ,0.916
17594,24845,34816,1756,,  6Lam Lep, ,5.32625721,-13.17677698,330.0330033,4.29,-3.302786857,B0.5IV      ,-0.235
74803,103045,198743,7990,,  6Mu  Aqr, ,20.87755716,-8.98323782,47.59638267,4.73,1.342130262,A3m         ,0.325
55057,76307,139153,5800,,  6Mu  CrB, ,15.58747225,39.01004619,175.1313485,5.14,-1.076819459,M2III       ,1.65
22825,31564,47138,2423,,  6Nu 1CMa, ,6.60634935,-18.65994454,84.81764207,5.71,1.067569025,G8/K0III+.. ,0.848
56365,78265,143018,5944,,  6Pi  Sco, ,15.98086685,-26.1140428,140.8450704,2.89,-2.853708256,B1V + B2V   ,-0.18
56595,78592,144206,5982,,  6Ups Her, ,16.0466253,46.03685378,115.2073733,4.72,-0.587401374,B9III       ,-0.094
66340,91971,173648,7056,,  6Zet1Lyr, ,18.7462044,37.60505025,47.10315591,4.34,0.974749971,Am          ,0.192
83145,114570,219080,8830,Gl 891.1 ,  7    And, ,23.20914525,49.40597489,24.4977952,4.53,2.584365002,F0V         ,0.302
75068,103401,199345,8015,,  7    Aqr, ,20.94834162,-9.69751669,184.501845,5.49,-0.840003567,K5III       ,1.474
6261,8993,11763,559,,  7    Ari, ,1.93084223,23.57734317,160,5.76,-0.260599913,K1III       ,1.185
49351,67787,121107,5225,,  7    Boo, ,13.88693089,17.93285548,209.6436059,5.71,-0.897408105,G5III       ,0.845
16282,23040,31278,1568,,  7    Cam, ,4.95478345,53.75208289,115.2073733,4.43,-0.877401374,A1V         ,-0.017
77021,105972,204770,8227,,  7    Cep, ,21.46282148,66.80914613,236.4066194,5.42,-1.448298163,B7V         ,-0.099
866,1170,1038,48,,  7    Cet, ,0.24400908,-18.93268628,151.0574018,4.44,-1.455710053,M1III       ,1.64
44025,59847,106714,4667,,  7    Com, ,12.27237644,23.94542332,76.2195122,4.93,0.519669175,K0III       ,0.957
44823,60988,108845,4761,,  7    CVn, ,12.50086214,51.53556985,45.14672686,6.21,2.936868653,F7V         ,0.536
45760,62423,111335,4863,,  7    Dra, ,12.79287259,66.79031573,238.6634845,5.43,-1.458929885,K5III       ,1.567
9844,14040,18760,904,,  7    Eri, ,3.01413206,-2.87864142,239.8081535,6.11,-0.789319725,M2III       ,1.751
34909,47096,83023,3818,,  7    Leo, ,9.59803025,14.3795934,156.4945227,6.32,0.347504291,A1V         ,0.027
34576,46652,82087,3764,,  7    LMi, ,9.51200929,33.65582773,157.9778831,5.87,-0.12298145,G8III:      ,1.032
22680,31359,46101,2376,,  7    Lyn, ,6.57577676,55.35302921,476.1904762,6.45,-1.938903526,K0III:      ,1.554
21638,30073,44112,2273,,  7    Mon, ,6.32855581,-7.82291023,252.5252525,5.27,-1.74152407,B2.5V       ,-0.177
77904,107151,206487,8289,,  7    Peg, ,21.70429027,5.68015144,160,5.3,-0.720599913,M2III       ,1.653
7476,10729,13994,662,,  7    Per, ,2.30127764,57.51632574,217.8649237,5.99,-0.700936572,G7III       ,1.039
77567,106703,205529,8256,,  7    PsA, ,21.61354145,-33.04789185,72.6744186,6.1,1.793092169,A5V         ,0.226
83601,115227,220009,8878,,  7    Psc, ,23.33903807,5.38145156,104.6025105,5.05,-0.047710539,K2III       ,1.204
54338,75230,136831,5717,,  7    Ser, ,15.37312195,12.56753162,136.425648,6.29,0.615519873,A0V         ,-0.008
35905,48414,85504,3906,,  7    Sex, ,9.87007532,2.4538989,321.5434084,6.02,-1.516198055,A0Vs        ,-0.04
63642,88380,164584,6724,,  7    Sgr, ,18.04752718,-24.28242475,338.9830508,5.37,-2.28088992,F2/F3II/III ,0.495
11686,16664,22091,1086,,  7    Tau, ,3.574062,24.46447543,159.2356688,5.95,-0.060201781,A3V         ,0.123
7355,10559,13869,655,,  7    Tri, ,2.26563753,33.35897589,89.84725966,5.25,0.482475822,A0V         ,-0.004
43115,58510,104181,4585,,  7    Vir, ,11.99914546,3.65521716,84.74576271,5.36,0.719410037,A1V         ,-0.001
69285,95818,183537,7409,,  7    Vul, ,19.48913785,20.27977762,233.1002331,6.34,-0.497713539,B5Vn        ,-0.097
39806,53740,95272,4287,,  7Alp Crt, ,10.9963191,-18.29909723,53.44735436,4.08,0.440368938,K1III       ,1.079
80788,111169,213558,8585,,  7Alp Lac, ,22.52149326,50.28244976,31.38731952,3.76,1.276228857,A1V         ,0.031
52554,72607,131873,5563,,  7Bet UMi,Kochab,14.84510983,74.15547596,38.77471888,2.07,-0.872743289,K4IIIvar    ,1.465
57962,80569,148184,6118,,  7Chi Oph, ,16.45039952,-18.45619698,149.9250375,4.22,-1.65937083,B2Vne       ,0.217
44806,60965,108767,4757,,  7Del Crv, ,12.4977731,-16.51509397,26.94691458,2.94,0.787454772,B9.5V       ,-0.012
76169,104858,202275,8123,Gl 822  A,  7Del Equ, ,21.24133058,10.00771855,18.4808723,4.47,3.13638767,F5V+...     ,0.529
56460,78401,143275,5953,,  7Del Sco, ,16.00555881,-22.62162024,123.1527094,2.29,-3.162219854,B0.2IV      ,-0.117
70471,97365,187076,7536,,  7Del Sge, ,19.78979589,18.53425912,137.3626374,3.68,-2.009343103,M2II + B6   ,1.313
26767,36641,59881,2880,,  7Del1CMi, ,7.53498615,1.91448227,241.5458937,5.24,-1.674998294,F0III       ,0.23
16550,23416,31964,1605,,  7Eps Aur, ,5.032815,43.82331397,625,3.03,-5.949400087,F0Ia        ,0.537
21289,29655,42995,2216,,  7Eta Gem, ,6.2479713,22.50682376,107.0663812,3.31,-1.838265619,M3III       ,1.6
31571,42799,74280,3454,,  7Eta Hya, ,8.72041287,3.39866539,143.0615165,4.3,-1.477614121,B3V...      ,-0.192
69155,95656,183534,7408,,  7Iot1Cyg, ,19.45721404,52.32050263,110.864745,5.73,0.506032688,A1V         ,-0.002
73940,101916,196755,7896,,  7Kap Del, ,20.65210902,10.08615196,30.05710851,5.07,2.680264004,G5IV+...    ,0.702
56908,79043,145001,6008,,  7Kap Her, ,16.13459624,17.04699349,119.047619,5,-0.37860357,G8III       ,0.931
56909,79045,145000,6009,,  7Kap Her, ,16.13471381,17.05445306,144.5086705,6.25,0.450530472,K1III       ,1.14
52471,72489,130559,5523,,  7Mu  Lib, ,14.82196971,-14.14898587,72.15007215,5.32,1.028816151,Ap          ,0.066
17611,24873,34863,1757,,  7Nu  Lep, ,5.3330641,-12.31560456,101.7293998,5.29,0.252767589,B7/B8V      ,-0.104
22848,31592,47205,2429,Gl 239.1 ,  7Nu 2CMa, ,6.61138858,-19.25570928,19.83733386,3.95,2.462583487,K1III+...   ,1.037
16131,22845,31295,1570,,  7Pi 1Ori, ,4.91491781,10.15114511,36.98224852,4.64,1.800033436,A0V         ,0.085
85432,117863,224014,9045,,  7Rho Cas, ,23.90639925,57.49939052,3571.428571,4.51,-8.254209843,F8Iavar     ,1.19
72654,100195,193150,7761,,  7Sig Cap, ,20.32322201,-19.1185068,213.6752137,5.28,-1.368770735,K2III       ,1.394
27973,38170,63700,3045,,  7Xi  Pup, ,7.82157187,-24.85978401,413.2231405,3.34,-4.74092317,G6Ia        ,1.218
55317,76669,139891,5833,,  7Zet1CrB, ,15.65630105,36.63582763,145.137881,4.64,-1.16890389,B7V+...     ,-0.103
66342,91973,173649,7057,,  7Zet2Lyr, ,18.74671939,37.59456466,46.04051565,5.73,2.414299105,F0IVvar     ,0.285
83450,115022,219734,8860,,  8    And, ,23.29572675,49.01528336,200.8032129,4.82,-1.693853286,M2III       ,1.668
66752,92524,174589,7101,,  8    Aql, ,18.85615478,-3.3178048,84.74576271,6.08,1.439410037,F2III       ,0.299
16408,23216,31579,1588,,  8    Cam, ,4.99620591,53.15547819,235.2941176,6.09,-0.76805535,K4III       ,1.462
29052,39567,66664,3163,,  8    Cnc, ,8.08458605,13.11837053,64.55777921,5.14,1.090257089,A1V         ,0.018
44191,60087,107168,4685,,  8    Com, ,12.32200026,23.03469539,87.48906387,6.26,1.550231152,A8m         ,0.177
69458,96052,184171,7426,,  8    Cyg, ,19.52953362,34.45297707,192.3076923,4.74,-1.679983282,B3IV        ,-0.15
46191,63076,112429,4916,,  8    Dra, ,12.92459864,65.43854743,28.84338044,5.23,2.929769208,A5n         ,0.303
21397,29789,43261,2230,,  8    Gem, ,6.27195959,23.97004771,133.6898396,6.09,0.459507989,G8III       ,0.897
56949,79102,145122,6013,,  8    Her, ,16.14628951,17.20571235,112.6126126,6.13,0.872064829,A0Vnn       ,-0.003
81032,111544,214168,8603,,  8    Lac, ,22.59780621,39.62816044,77.3993808,6.6,2.156312568,B2V         ,-0.148
34983,47189,83189,3826,,  8    Leo, ,9.61738629,16.43795912,292.3976608,5.73,-1.59986947,K1III       ,1.223
17845,25202,35337,1783,,  8    Lep, ,5.39170995,-13.92734983,555.5555556,5.25,-3.473637474,B2IV        ,-0.219
34642,46735,82198,3769,,  8    LMi, ,9.52568045,35.10350902,133.6898396,5.39,-0.240492011,M1III       ,1.543
22912,31676,46480,2394,,  8    Lyn, ,6.62823339,61.48190031,53.13496281,5.94,2.313098095,G8IV-V      ,0.899
7468,10718,13982,661,,  8    Per, ,2.29995026,57.89980835,116.1440186,5.75,0.425015757,K3III       ,1.175
77529,106654,205471,8253,,  8    PsA, ,21.60302888,-26.17145712,53.85029618,5.73,2.074059519,A7/A8IV     ,0.234
28133,38372,64077,3063,,  8    Pup, ,7.8613569,-12.81939332,74.79431563,6.37,2.000657036,F3IV        ,0.384
54418,75342,137006,5721,,  8    Ser, ,15.39546282,-1.02231511,54.94505495,6.11,2.41035694,F0V         ,0.264
69264,95785,183491,7406,,  8    Vul, ,19.48252154,24.76868131,148.3679525,5.82,-0.036700517,K0III       ,1.023
76260,104987,202447,8131,,  8Alp Equ, ,21.26372131,5.2480739,57.11022273,3.92,0.13643073,G0III+...   ,0.549
52551,72603,130819,5530,Gl 563.4 ,  8Alp1Lib, ,14.84479547,-15.99709226,23.66303833,5.15,3.279647464,F3V         ,0.401
77064,106032,205021,8238,,  8Bet Cep, ,21.47765973,70.56069481,182.4817518,3.23,-3.076097208,B2IIIv SB   ,-0.201
45037,61317,109358,4785,Gl 475   ,  8Bet CVn, ,12.5625257,41.35676779,8.371002846,4.24,4.626112552,G0V         ,0.588
56747,78820,144217,5984,,  8Bet1Sco, ,16.0906208,-19.80539286,162.601626,2.56,-3.495624421,B0.5V       ,-0.065
56748,78821,144218,5985,,  8Bet2Sco, ,16.09071534,-19.80184191,347.2222222,4.9,-2.803037561,B2V         ,-0.024
7415,10644,13974,660,Gl  92   ,  8Del Tri, ,2.28400489,34.22482985,10.84598698,4.84,4.663654605,G0V         ,0.607
26818,36723,60111,2887,,  8Del2CMi, ,7.5532431,3.29027472,42.66211604,5.59,2.439788037,F2V         ,0.321
21919,30419,44769,2298,,  8Eps Mon, ,6.39613824,4.59283881,39.38558488,4.39,1.413313504,A5IV        ,0.215
78021,107315,206778,8308,,  8Eps Peg,Enif,21.73642787,9.87500791,206.185567,2.38,-4.191291307,K2Ibvar     ,1.52
49456,67927,121370,5235,Gl 534   ,  8Eta Boo, ,13.91142116,18.39858742,11.34172621,2.68,2.406604204,G0IV        ,0.58
44948,61174,109085,4775,Gl 471.2 ,  8Eta Crv, ,12.53457909,-16.19586556,18.20830299,4.3,2.998652643,F2V         ,0.388
55508,76952,140436,5849,,  8Gam CrB, ,15.71239951,26.29551419,44.48398577,3.81,0.568981534,A1Vs        ,0.02
35924,48437,85558,3909,,  8Gam Sex, ,9.8751308,-8.10491559,80.19246191,5.07,0.549332267,A2V         ,0.038
6343,9110,11909,563,,  8Iot Ari, ,1.95584261,17.8175894,202.020202,5.09,-1.436974005,K1p...      ,0.921
1133,1562,1522,74,,  8Iot Cet, ,0.32380084,-8.82382948,88.80994671,3.56,-1.182308047,K2III       ,1.214
83938,115738,220825,8911,,  8Kap Psc, ,23.44886258,1.25583758,49.70178926,4.95,1.468139882,A0p         ,0.036
72745,100310,193432,7773,,  8Nu  Cap, ,20.34439076,-12.75904403,83.47245409,4.77,0.16228409,B9IV        ,-0.047
66656,92398,174585,7100,,  8Nu 1Lyr, ,18.82942019,32.81283298,309.5975232,5.93,-1.523987388,B3IV        ,-0.154
22933,31700,47442,2443,,  8Nu 3CMa, ,6.6315072,-18.23745713,142.2475107,4.42,-1.345223375,K0II/III    ,1.137
58181,80894,148786,6147,,  8Phi Oph, ,16.51899859,-16.61264015,64.39150032,4.29,0.245857279,G8/K0III    ,0.924
43177,58590,104321,4589,,  8Pi  Vir, ,12.01455285,6.61439464,109.1703057,4.65,-0.540522632,A5V         ,0.122
16098,22797,31237,1567,,  8Pi 5Ori, ,4.90419323,2.44067149,411.5226337,3.71,-4.361968632,B2III SB    ,-0.179
32821,44390,76827,3576,,  8Rho UMa, ,9.04242386,67.62957486,88.10572687,4.74,0.014979308,M3III       ,1.542
9861,14060,18784,907,,  8Rho1Eri, ,3.01943516,-7.66283629,93.37068161,5.75,0.898947354,K0II        ,1.043
85697,118243,224572,9071,,  8Sig Cas, ,23.98348048,55.75494069,467.2897196,4.88,-3.467931133,B1V...      ,-0.071
73912,101882,196725,7892,,  8The Del, ,20.64555131,13.31512567,400,5.69,-2.320299957,K3Ib        ,1.509
16579,23453,32068,1612,,  8Zet Aur, ,5.04130001,41.07588953,241.5458937,3.69,-3.224998294,K4II comp   ,1.154
70566,97496,187362,7546,,  8Zet Sge, ,19.81629133,19.14197806,100.1001001,5.01,0.007827441,A3V         ,0.095
83481,115065,219815,8864,,  9    And, ,23.30648102,41.77370255,144.9275362,5.98,0.174245454,A7m         ,0.215
16828,23783,32537,1637,Gl 187.2A,  9    Aur, ,5.11129396,51.59814314,26.21919245,4.98,2.886903444,F0V         ,0.343
49576,68103,121710,5247,,  9    Boo, ,13.94282293,27.49219844,198.8071571,5.02,-1.472160075,K3IIIvar    ,1.441
245,330,225180,9100,,  9    Cas, ,0.07046214,62.2876646,1123.595506,5.9,-4.353049967,A1III       ,0.274
77640,106801,206165,8279,,  9    Cep, ,21.63200744,62.08194667,1388.888889,4.76,-5.953337518,B2Ib        ,0.246
1305,1803,1835,88,Gl  17.3 ,  9    Cet, ,0.38098693,-12.20958506,20.38735984,6.39,4.843195059,G3V         ,0.659
44200,60098,107213,4688,,  9    Com, ,12.32490584,28.15722194,49.70178926,6.38,2.898139882,F8Vs        ,0.523
45292,61692,109980,4811,,  9    CVn, ,12.64619336,40.87469516,65.48788474,6.35,2.269195185,A7Vn        ,0.204
69648,96302,184759,7441,,  9    Cyg, ,19.58081072,29.46291111,165.0165017,5.39,-0.697636879,A0V+...     ,0.581
46422,63432,113092,4928,,  9    Dra, ,12.99868775,66.59730755,176.9911504,5.37,-0.869757761,K2III       ,1.282
